unique_id,ds,current_1_stack,room_temperature,h2_side_outlet_temp_1_stack,o2_side_outlet_temp_1_stack,lye_supply_to_electrolyzer_temp,lye_concentration,dm_water_conductivity,lye_flow_to_1_stack,dm_water_flow_from_b_l,o2_separator_level,ldi_h2_o2_separator,pressure_o2_separator,o2_content_in_h2,h2_content_in_o2,h2_flowrate_purification_outlet,minute,hour,dayofweek,is_weekend,power_intensity
stack1_h2_separator_level,2025-01-01 02:11:00,0.0,24.5,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:12:00,0.0,24.25,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:13:00,0.0,24.5,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:14:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:15:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:16:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:17:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:18:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:19:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:20:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:21:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:22:00,0.0,24.75,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:23:00,0.0,24.25,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:24:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:25:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:26:00,0.0,24.75,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:27:00,0.0,24.75,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:28:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:29:00,0.0,24.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:30:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:31:00,0.0,24.25,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:32:00,0.0,24.5,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:33:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:34:00,0.0,24.5,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:35:00,0.0,24.25,24.25,24.25,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:36:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:37:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:38:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:39:00,0.0,24.5,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:40:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:41:00,0.0,24.25,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:42:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:43:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:44:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:45:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:46:00,0.0,24.25,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:47:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:48:00,0.0,24.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:49:00,0.0,24.25,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:50:00,0.0,25.0,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:51:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:52:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:53:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:54:00,0.0,24.25,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:55:00,0.0,24.5,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:56:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:57:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:58:00,0.0,24.25,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 02:59:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,2,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:00:00,0.0,24.75,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:01:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:02:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:03:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:04:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:05:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:06:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:07:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:08:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:09:00,0.0,24.75,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:10:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:11:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:12:00,0.0,24.5,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:13:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:14:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:15:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:16:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:17:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:18:00,0.0,24.25,24.25,24.25,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:19:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:20:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:21:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:22:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:23:00,0.0,24.25,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:24:00,0.0,24.25,24.25,24.25,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:25:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:26:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:27:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:28:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:29:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:30:00,0.0,24.5,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:31:00,0.0,24.25,24.25,24.25,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:32:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:33:00,0.0,24.75,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:34:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:35:00,0.0,24.25,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:36:00,0.0,24.5,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:37:00,0.0,24.25,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:38:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:39:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:40:00,0.0,24.25,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:41:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:42:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:43:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:44:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:45:00,0.0,24.5,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:46:00,0.0,24.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:47:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:48:00,0.0,24.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:49:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:50:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:51:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:52:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:53:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:54:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:55:00,0.0,24.75,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:56:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:57:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:58:00,0.0,24.25,24.25,24.25,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 03:59:00,0.0,24.5,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,3,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:00:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:01:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:02:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:03:00,0.0,24.75,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:04:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:05:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:06:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:07:00,0.0,24.75,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:08:00,0.0,24.5,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:09:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:10:00,0.0,24.5,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:11:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:12:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:13:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:14:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:15:00,0.0,24.5,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:16:00,0.0,24.5,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:17:00,0.0,24.25,24.25,24.25,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:18:00,0.0,24.25,24.25,24.25,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:19:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:20:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:21:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:22:00,0.0,25.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:23:00,0.0,24.25,24.25,24.25,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:24:00,0.0,24.5,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:25:00,0.0,24.25,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:26:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:27:00,0.0,25.75,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:28:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:29:00,0.0,24.75,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:30:00,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:31:00,0.0,24.5,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,4,2,0,0.0
stack1_h2_separator_level,2025-01-01 04:32:00,0.0,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,4,2,0,0.0
